timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,EU < ES < es < 06ES,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.6554621812752375,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 07ES,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.2648739464038195,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 08ES,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.0796638621936741,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 09ES,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.12773108919557039,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 10ES,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.07327730755294382,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 11ES,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.44840335810108145,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FI < fi < 74FI,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.12672268669335626,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FI < fi < 75FI,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,1.562689072719065,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 14FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.14554621542306484,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 15FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.05142856853318275,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 16FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.11697478688936307,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 17FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.13714285416676436,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 18FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.06722688790692166,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 19FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.11428571124605079,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 20FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.09310924092572015,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 21FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.19731092147170295,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 22FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.008739494065843796,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 23FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.9139495768152791,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 24FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.04504201405314667,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 25FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.16907562733315562,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 26FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.17008403069549552,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 27FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.030252098525495652,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr_co < 99FR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.0023529393548009894,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < GR < gr < 68GR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.0833613416094538,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < GR < gr < 69GR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.15058823240020272,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < HR < hr < 62HR,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.15596638387857703,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < HU < hu < 58HU,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.16403361088876936,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IE < ie < 96IE,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.2319327703600494,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_cn < 53IT,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.19798319109888018,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_cs < 54IT,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.3707563000807379,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_n < 52IT,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,1.0611764678246305,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_s < 55IT,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.14184873716369262,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_sar < 98IT,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.05075629996280113,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_sic < 56IT,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.09949579582580245,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LT < lt < 77LT,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.08369747609429584,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LU < lu < 29LU,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.0447058799982602,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LV < lv < 78LV,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.15462184639368845,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < NL < nl < 30NL,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,1.1149579804189758,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL < pl < 41PL,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.3959663841244687,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL < pl < 42PL,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.21983193039176746,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL < pl < 43PL,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.3505882329056403,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL < pl < 44PL,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.38857142591205057,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL < pl < 45PL,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.26050419930108676,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PT < pt < 12PT,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.4178151230964573,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PT < pt < 13PT,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.2208403329703358,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < RO < ro < 59RO,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.16907562717646624,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < RO < ro < 60RO,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.267226887563028,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < RO < ro < 61RO,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.12235293810234238,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE < se_1 < 86SE,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.05983193001424621,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE < se_2 < 87SE,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.3700840311102839,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE < se_3 < 88SE,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,1.2615126024369894,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE < se_4 < 89SE,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.34319327484017836,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SI < si < 57SI,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.10252100600402476,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SK < sk < 46SK,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.21915966141919643,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < AL < al < 70AL,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.15159663564027476,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < BA < ba < 63BA,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.17747898870800477,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < CH < ch < 47CH,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.37542169600546266,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < CH < ch < 48CH,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.03888277114950518,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < ME < me < 64ME,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.026554619294872878,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < MK < mk < 67MK,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.1052100809256283,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_m < 83NO,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.13344537570649873,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_n < 84NO,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.11159663594646448,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_n < 85NO,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.015462183220087865,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 79NO,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.055462182248930285,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 80NO,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.13075630005749073,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 81NO,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.26722688841363584,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 82NO,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.5062184850309378,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < RS < rs < 65RS,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.3798319298947053,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < ni < 95UK,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.09546218238323928,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < uk < 90UK,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.8053781485255533,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < uk < 91UK,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.19966386305906356,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < uk < 92UK,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,1.1727731064324258,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < uk < 93UK,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.31697478743896573,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < uk < 94UK,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,capaConv,0.1260504179058869,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT < at < 50AT,wind < onshore < onshore_b,none,none,expConv,13.48140599430696,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BE < be < 28BE,wind < onshore < onshore_b,none,none,expConv,2.7680112084223523,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < CZ < cz < 40CZ,wind < onshore < onshore_b,none,none,expConv,19.60760610325363,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 31DE,wind < onshore < onshore_b,none,none,expConv,24.42760160277018,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 32DE,wind < onshore < onshore_b,none,none,expConv,19.45584084142555,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 33DE,wind < onshore < onshore_b,none,none,expConv,24.534955977248845,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 35DE,wind < onshore < onshore_b,none,none,expConv,6.55618614817997,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 36DE,wind < onshore < onshore_b,none,none,expConv,5.274451057051026,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 37DE,wind < onshore < onshore_b,none,none,expConv,7.910554740990845,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < EE < ee < 73EE,wind < onshore < onshore_b,none,none,expConv,9.869765834604447,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 06ES,wind < onshore < onshore_b,none,none,expConv,3.6121137880982896,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 15FR,wind < onshore < onshore_b,none,none,expConv,12.837576030698992,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 21FR,wind < onshore < onshore_b,none,none,expConv,2.375403857046121,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < GR < gr < 69GR,wind < onshore < onshore_b,none,none,expConv,14.162259978619955,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IE < ie < 96IE,wind < onshore < onshore_b,none,none,expConv,17.625113367447252,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LU < lu < 29LU,wind < onshore < onshore_b,none,none,expConv,0.6487424594193509,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < NL < nl < 30NL,wind < onshore < onshore_b,none,none,expConv,22.192250034292627,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL < pl < 45PL,wind < onshore < onshore_b,none,none,expConv,7.310766158634269,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE < se_2 < 87SE,wind < onshore < onshore_b,none,none,expConv,10.115609747559713,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < AL < al < 70AL,wind < onshore < onshore_b,none,none,expConv,6.295831385911627,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < CH < ch < 47CH,wind < onshore < onshore_b,none,none,expConv,2.9341574266358506,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < CH < ch < 48CH,wind < onshore < onshore_b,none,none,expConv,0.29185092470518564,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_n < 84NO,wind < onshore < onshore_b,none,none,expConv,3.9529212552613724,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 79NO,wind < onshore < onshore_b,none,none,expConv,3.425732320905789,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 80NO,wind < onshore < onshore_b,none,none,expConv,4.798987000921832,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 81NO,wind < onshore < onshore_b,none,none,expConv,0.9874334835375137,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 82NO,wind < onshore < onshore_b,none,none,expConv,4.79231041083614,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < ni < 95UK,wind < onshore < onshore_b,none,none,expConv,1.0307494925988592,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < uk < 91UK,wind < onshore < onshore_b,none,none,expConv,5.553071349309895,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < uk < 92UK,wind < onshore < onshore_b,none,none,expConv,12.060780037869229,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT < at < 50AT,wind < onshore < onshore_b,none,none,capaConv,13.48140599430696,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BE < be < 28BE,wind < onshore < onshore_b,none,none,capaConv,2.7680112084223523,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < CZ < cz < 40CZ,wind < onshore < onshore_b,none,none,capaConv,19.60760610325363,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 31DE,wind < onshore < onshore_b,none,none,capaConv,24.42760160277018,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 32DE,wind < onshore < onshore_b,none,none,capaConv,19.45584084142555,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 33DE,wind < onshore < onshore_b,none,none,capaConv,24.534955977248842,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 35DE,wind < onshore < onshore_b,none,none,capaConv,6.55618614817997,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 36DE,wind < onshore < onshore_b,none,none,capaConv,5.274451057051026,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 37DE,wind < onshore < onshore_b,none,none,capaConv,7.910554740990845,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < EE < ee < 73EE,wind < onshore < onshore_b,none,none,capaConv,9.869765834604447,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 06ES,wind < onshore < onshore_b,none,none,capaConv,3.6121137880982896,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 15FR,wind < onshore < onshore_b,none,none,capaConv,12.83757603069899,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 21FR,wind < onshore < onshore_b,none,none,capaConv,2.375403857046121,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < GR < gr < 69GR,wind < onshore < onshore_b,none,none,capaConv,14.162259978619957,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IE < ie < 96IE,wind < onshore < onshore_b,none,none,capaConv,17.625113367447252,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LU < lu < 29LU,wind < onshore < onshore_b,none,none,capaConv,0.6487424594193509,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < NL < nl < 30NL,wind < onshore < onshore_b,none,none,capaConv,22.192250034292627,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL < pl < 45PL,wind < onshore < onshore_b,none,none,capaConv,7.31076615863427,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE < se_2 < 87SE,wind < onshore < onshore_b,none,none,capaConv,10.115609747559713,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < AL < al < 70AL,wind < onshore < onshore_b,none,none,capaConv,6.295831385911627,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < CH < ch < 47CH,wind < onshore < onshore_b,none,none,capaConv,2.9341574266358506,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < CH < ch < 48CH,wind < onshore < onshore_b,none,none,capaConv,0.29185092470518564,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_n < 84NO,wind < onshore < onshore_b,none,none,capaConv,3.952921255261373,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 79NO,wind < onshore < onshore_b,none,none,capaConv,3.425732320905789,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 80NO,wind < onshore < onshore_b,none,none,capaConv,4.798987000921832,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 81NO,wind < onshore < onshore_b,none,none,capaConv,0.9874334835375137,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s < 82NO,wind < onshore < onshore_b,none,none,capaConv,4.79231041083614,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < ni < 95UK,wind < onshore < onshore_b,none,none,capaConv,1.0307494925988592,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < uk < 91UK,wind < onshore < onshore_b,none,none,capaConv,5.553071349309895,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < uk < 92UK,wind < onshore < onshore_b,none,none,capaConv,12.060780037869229,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT < at < 50AT,solar < rooftopInd_a < pvInd_a,none,none,expConv,2.6684132876450803,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 36DE,solar < rooftopInd_a < pvInd_a,none,none,expConv,4.213943754081072,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 02ES,solar < rooftopInd_a < pvInd_a,none,none,expConv,3.437582879238748,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 08ES,solar < rooftopInd_a < pvInd_a,none,none,expConv,5.049315769653538,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 10ES,solar < rooftopInd_a < pvInd_a,none,none,expConv,2.915220385932943,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 11ES,solar < rooftopInd_a < pvInd_a,none,none,expConv,8.858986759093177,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 14FR,solar < rooftopInd_a < pvInd_a,none,none,expConv,6.814522296999812,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 15FR,solar < rooftopInd_a < pvInd_a,none,none,expConv,2.4322300916275905,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 16FR,solar < rooftopInd_a < pvInd_a,none,none,expConv,5.835294649250651,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 17FR,solar < rooftopInd_a < pvInd_a,none,none,expConv,5.433925868848915,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 18FR,solar < rooftopInd_a < pvInd_a,none,none,expConv,3.875549126953928,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr < 19FR,solar < rooftopInd_a < pvInd_a,none,none,expConv,1.4781675745843597,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr_co < 99FR,solar < rooftopInd_a < pvInd_a,none,none,expConv,0.34666248964933416,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
