timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,EU < FI < fi < 74FI,wind < onshore < onshore_a,none,none,expConv,1.708284041479019e-5,one node
30th < 2040,EU < FI < fi < 75FI,wind < onshore < onshore_a,none,none,expConv,30.515400880717927,one node
30th < 2040,EU < FR < fr < 15FR,wind < onshore < onshore_a,none,none,expConv,2.217226647280672e-5,one node
30th < 2040,EU < FR < fr < 25FR,wind < onshore < onshore_a,none,none,expConv,1.023204822258194e-5,one node
30th < 2040,EU < HR < hr < 62HR,wind < onshore < onshore_a,none,none,expConv,12.7570009880605,one node
30th < 2040,EU < IE < ie < 96IE,wind < onshore < onshore_a,none,none,expConv,49.40354605302056,one node
30th < 2040,EU < IT < it_cn < 53IT,wind < onshore < onshore_a,none,none,expConv,4.150918899325871,one node
30th < 2040,EU < IT < it_n < 52IT,wind < onshore < onshore_a,none,none,expConv,4.723660566893226,one node
30th < 2040,EU < LV < lv < 78LV,wind < onshore < onshore_a,none,none,expConv,7.925408916506569,one node
30th < 2040,EU < NL < nl < 30NL,wind < onshore < onshore_a,none,none,expConv,15.521768817294728,one node
30th < 2040,EU < PL < pl < 41PL,wind < onshore < onshore_a,none,none,expConv,1.5443241511773028e-5,one node
30th < 2040,EU < PL < pl < 42PL,wind < onshore < onshore_a,none,none,expConv,1.2963548312720908e-5,one node
30th < 2040,EU < PL < pl < 44PL,wind < onshore < onshore_a,none,none,expConv,1.3934778229431016e-5,one node
30th < 2040,EU < PT < pt < 12PT,wind < onshore < onshore_a,none,none,expConv,8.168624265164457,one node
30th < 2040,EU < PT < pt < 13PT,wind < onshore < onshore_a,none,none,expConv,19.059286435278892,one node
30th < 2040,EU < RO < ro < 59RO,wind < onshore < onshore_a,none,none,expConv,31.113365322596604,one node
30th < 2040,EU < SE < se_1 < 86SE,wind < onshore < onshore_a,none,none,expConv,32.15083764201991,one node
30th < 2040,EU < SE < se_2 < 87SE,wind < onshore < onshore_a,none,none,expConv,6.619715882818634,one node
30th < 2040,EU < SE < se_3 < 88SE,wind < onshore < onshore_a,none,none,expConv,10.338164508204795,one node
30th < 2040,EU < SE < se_4 < 89SE,wind < onshore < onshore_a,none,none,expConv,11.241101330159118,one node
30th < 2040,nonEU < BA < ba < 63BA,wind < onshore < onshore_a,none,none,expConv,11.277107726079256,one node
30th < 2040,nonEU < NO < no_m < 83NO,wind < onshore < onshore_a,none,none,expConv,1.2994084551748106,one node
30th < 2040,nonEU < NO < no_n < 85NO,wind < onshore < onshore_a,none,none,expConv,2.846900212765414,one node
30th < 2040,nonEU < NO < no_s < 80NO,wind < onshore < onshore_a,none,none,expConv,2.241855035655857e-5,one node
30th < 2040,nonEU < NO < no_s < 81NO,wind < onshore < onshore_a,none,none,expConv,1.2205438694004638,one node
30th < 2040,nonEU < NO < no_s < 82NO,wind < onshore < onshore_a,none,none,expConv,3.927481617110174,one node
30th < 2040,nonEU < UK < ni < 95UK,wind < onshore < onshore_a,none,none,expConv,20.8400007943867,one node
30th < 2040,nonEU < UK < uk < 93UK,wind < onshore < onshore_a,none,none,expConv,71.57990699940848,one node
30th < 2040,nonEU < UK < uk < 94UK,wind < onshore < onshore_a,none,none,expConv,6.660009729111728,one node
30th < 2040,EU < BE < be < 28BE,wind < onshore < onshore_a,none,none,capaConv,18.182144852007735,one node
30th < 2040,EU < CZ < cz < 39CZ,wind < onshore < onshore_a,none,none,capaConv,13.681343817317334,one node
30th < 2040,EU < CZ < cz < 40CZ,wind < onshore < onshore_a,none,none,capaConv,2.6558487103015284e-5,one node
30th < 2040,EU < DE < de < 34DE,wind < onshore < onshore_a,none,none,capaConv,5.294042623092318e-5,one node
30th < 2040,EU < DK < dk_e < 72DK,wind < onshore < onshore_a,none,none,capaConv,3.546520488043646e-5,one node
30th < 2040,EU < DK < dk_w < 38DK,wind < onshore < onshore_a,none,none,capaConv,1.1361082690315795e-5,one node
30th < 2040,EU < EE < ee < 73EE,wind < onshore < onshore_a,none,none,capaConv,6.834039889106171,one node
30th < 2040,EU < ES < es < 02ES,wind < onshore < onshore_a,none,none,capaConv,30.387801660305563,one node
30th < 2040,EU < ES < es < 04ES,wind < onshore < onshore_a,none,none,capaConv,5.074390452017158,one node
30th < 2040,EU < ES < es < 05ES,wind < onshore < onshore_a,none,none,capaConv,8.48609907618068,one node
30th < 2040,EU < ES < es < 07ES,wind < onshore < onshore_a,none,none,capaConv,0.9273718283776634,one node
30th < 2040,EU < ES < es < 08ES,wind < onshore < onshore_a,none,none,capaConv,4.329556399738665e-5,one node
30th < 2040,EU < FI < fi < 74FI,wind < onshore < onshore_a,none,none,capaConv,1.708284041479019e-5,one node
30th < 2040,EU < FI < fi < 75FI,wind < onshore < onshore_a,none,none,capaConv,30.515400880717923,one node
30th < 2040,EU < FR < fr < 15FR,wind < onshore < onshore_a,none,none,capaConv,2.2172266472806725e-5,one node
30th < 2040,EU < FR < fr < 25FR,wind < onshore < onshore_a,none,none,capaConv,1.023204822258194e-5,one node
30th < 2040,EU < HR < hr < 62HR,wind < onshore < onshore_a,none,none,capaConv,12.757000988060502,one node
30th < 2040,EU < IE < ie < 96IE,wind < onshore < onshore_a,none,none,capaConv,49.40354605302057,one node
30th < 2040,EU < IT < it_cn < 53IT,wind < onshore < onshore_a,none,none,capaConv,4.150918899325871,one node
30th < 2040,EU < IT < it_n < 52IT,wind < onshore < onshore_a,none,none,capaConv,4.723660566893226,one node
30th < 2040,EU < LV < lv < 78LV,wind < onshore < onshore_a,none,none,capaConv,7.925408916506568,one node
30th < 2040,EU < NL < nl < 30NL,wind < onshore < onshore_a,none,none,capaConv,15.52176881729473,one node
30th < 2040,EU < PL < pl < 41PL,wind < onshore < onshore_a,none,none,capaConv,1.5443241511773028e-5,one node
30th < 2040,EU < PL < pl < 42PL,wind < onshore < onshore_a,none,none,capaConv,1.2963548312720908e-5,one node
30th < 2040,EU < PL < pl < 44PL,wind < onshore < onshore_a,none,none,capaConv,1.3934778229431016e-5,one node
30th < 2040,EU < PT < pt < 12PT,wind < onshore < onshore_a,none,none,capaConv,8.168624265164457,one node
30th < 2040,EU < PT < pt < 13PT,wind < onshore < onshore_a,none,none,capaConv,19.059286435278892,one node
30th < 2040,EU < RO < ro < 59RO,wind < onshore < onshore_a,none,none,capaConv,31.113365322596604,one node
30th < 2040,EU < SE < se_1 < 86SE,wind < onshore < onshore_a,none,none,capaConv,32.15083764201991,one node
30th < 2040,EU < SE < se_2 < 87SE,wind < onshore < onshore_a,none,none,capaConv,6.619715882818634,one node
30th < 2040,EU < SE < se_3 < 88SE,wind < onshore < onshore_a,none,none,capaConv,10.338164508204795,one node
30th < 2040,EU < SE < se_4 < 89SE,wind < onshore < onshore_a,none,none,capaConv,11.241101330159117,one node
30th < 2040,nonEU < BA < ba < 63BA,wind < onshore < onshore_a,none,none,capaConv,11.277107726079256,one node
30th < 2040,nonEU < NO < no_m < 83NO,wind < onshore < onshore_a,none,none,capaConv,1.2994084551748104,one node
30th < 2040,nonEU < NO < no_n < 85NO,wind < onshore < onshore_a,none,none,capaConv,2.8469002127654144,one node
30th < 2040,nonEU < NO < no_s < 80NO,wind < onshore < onshore_a,none,none,capaConv,2.241855035655857e-5,one node
30th < 2040,nonEU < NO < no_s < 81NO,wind < onshore < onshore_a,none,none,capaConv,1.2205438694004638,one node
30th < 2040,nonEU < NO < no_s < 82NO,wind < onshore < onshore_a,none,none,capaConv,3.9274816171101743,one node
30th < 2040,nonEU < UK < ni < 95UK,wind < onshore < onshore_a,none,none,capaConv,20.840000794386697,one node
30th < 2040,nonEU < UK < uk < 93UK,wind < onshore < onshore_a,none,none,capaConv,71.57990699940848,one node
30th < 2040,nonEU < UK < uk < 94UK,wind < onshore < onshore_a,none,none,capaConv,6.660009729111728,one node
30th < 2040,EU,hydro < reservoir,none,1,capaStOut,70.58500000000001,one node
30th < 2040,nonEU,hydro < reservoir,none,1,capaStOut,47.356,one node
30th < 2040,EU,hydro < reservoir,none,1,capaStSize,74675.4,one node
30th < 2040,nonEU,hydro < reservoir,none,1,capaStSize,146517.08000000002,one node
30th < 2040,EU < AT < at < 50AT,solar < openspace_a < pvOpenspace_a,none,none,expConv,1.7535580705845607e-5,one node
30th < 2040,EU < AT < at < 51AT,solar < openspace_a < pvOpenspace_a,none,none,expConv,2.182823787911547e-5,one node
30th < 2040,EU < BG < bg < 66BG,solar < openspace_a < pvOpenspace_a,none,none,expConv,3.033957556955647,one node
30th < 2040,EU < ES < es < 01ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,3.7606732065935846,one node
30th < 2040,EU < ES < es < 02ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,6.266447325106559,one node
30th < 2040,EU < ES < es < 03ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,2.28152053510374,one node
30th < 2040,EU < ES < es < 04ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,3.182827142449111,one node
30th < 2040,EU < ES < es < 05ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,22.420292913722566,one node
30th < 2040,EU < ES < es < 06ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,9.264886759012406,one node
30th < 2040,EU < ES < es < 07ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,0.14286545775617795,one node
30th < 2040,EU < ES < es < 08ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,36.39391331967439,one node
30th < 2040,EU < ES < es < 09ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,13.284461236498215,one node
30th < 2040,EU < ES < es < 10ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,11.980550702678629,one node
30th < 2040,EU < ES < es < 11ES,solar < openspace_a < pvOpenspace_a,none,none,expConv,10.719462981955882,one node
30th < 2040,EU < FR < fr < 14FR,solar < openspace_a < pvOpenspace_a,none,none,expConv,1.563946587496749e-5,one node
30th < 2040,EU < FR < fr < 15FR,solar < openspace_a < pvOpenspace_a,none,none,expConv,1.0608990163377364e-5,one node
30th < 2040,EU < FR < fr < 16FR,solar < openspace_a < pvOpenspace_a,none,none,expConv,0.00012038500529687009,one node
30th < 2040,EU < FR < fr < 19FR,solar < openspace_a < pvOpenspace_a,none,none,expConv,2.144208446066409e-5,one node
30th < 2040,EU < FR < fr_co < 99FR,solar < openspace_a < pvOpenspace_a,none,none,expConv,0.2166085214563388,one node
30th < 2040,EU < GR < gr < 68GR,solar < openspace_a < pvOpenspace_a,none,none,expConv,14.972000519103258,one node
30th < 2040,EU < GR < gr < 69GR,solar < openspace_a < pvOpenspace_a,none,none,expConv,16.10265842941214,one node
30th < 2040,EU < HR < hr < 62HR,solar < openspace_a < pvOpenspace_a,none,none,expConv,13.95012706790675,one node
30th < 2040,EU < IT < it_cn < 53IT,solar < openspace_a < pvOpenspace_a,none,none,expConv,3.17399309128327e-5,one node
30th < 2040,EU < IT < it_cs < 54IT,solar < openspace_a < pvOpenspace_a,none,none,expConv,4.4382608356323755e-5,one node
30th < 2040,EU < IT < it_n < 52IT,solar < openspace_a < pvOpenspace_a,none,none,expConv,20.65841079543901,one node
30th < 2040,EU < IT < it_s < 55IT,solar < openspace_a < pvOpenspace_a,none,none,expConv,8.383610108609172,one node
30th < 2040,EU < IT < it_sar < 98IT,solar < openspace_a < pvOpenspace_a,none,none,expConv,8.592624685618922,one node
30th < 2040,EU < IT < it_sic < 56IT,solar < openspace_a < pvOpenspace_a,none,none,expConv,13.637667736276413,one node
30th < 2040,EU < PT < pt < 12PT,solar < openspace_a < pvOpenspace_a,none,none,expConv,8.359243011925276,one node
30th < 2040,EU < PT < pt < 13PT,solar < openspace_a < pvOpenspace_a,none,none,expConv,13.193869482648548,one node
30th < 2040,EU < RO < ro < 59RO,solar < openspace_a < pvOpenspace_a,none,none,expConv,20.166508488925544,one node
30th < 2040,EU < RO < ro < 60RO,solar < openspace_a < pvOpenspace_a,none,none,expConv,48.938183461474466,one node
30th < 2040,EU < RO < ro < 61RO,solar < openspace_a < pvOpenspace_a,none,none,expConv,12.265813443672197,one node
30th < 2040,nonEU < AL < al < 70AL,solar < openspace_a < pvOpenspace_a,none,none,expConv,1.0422001936751069,one node
30th < 2040,nonEU < BA < ba < 63BA,solar < openspace_a < pvOpenspace_a,none,none,expConv,9.786659133529124,one node
30th < 2040,nonEU < CH < ch < 47CH,solar < openspace_a < pvOpenspace_a,none,none,expConv,1.4325964197706089e-5,one node
30th < 2040,nonEU < ME < me < 64ME,solar < openspace_a < pvOpenspace_a,none,none,expConv,2.4183462286497006,one node
30th < 2040,nonEU < MK < mk < 67MK,solar < openspace_a < pvOpenspace_a,none,none,expConv,5.177090998917512,one node
30th < 2040,nonEU < RS < rs < 65RS,solar < openspace_a < pvOpenspace_a,none,none,expConv,58.51369710933561,one node
30th < 2040,nonEU < UK < ni < 95UK,solar < openspace_a < pvOpenspace_a,none,none,expConv,1.5555358684448827e-5,one node
30th < 2040,nonEU < UK < uk < 90UK,solar < openspace_a < pvOpenspace_a,none,none,expConv,2.377289266187247e-5,one node
30th < 2040,nonEU < UK < uk < 91UK,solar < openspace_a < pvOpenspace_a,none,none,expConv,1.9145327324182943e-5,one node
30th < 2040,nonEU < UK < uk < 92UK,solar < openspace_a < pvOpenspace_a,none,none,expConv,1.2518634164591472e-5,one node
30th < 2040,nonEU < UK < uk < 93UK,solar < openspace_a < pvOpenspace_a,none,none,expConv,1.1050025519694489e-5,one node
30th < 2040,EU < AT < at < 50AT,solar < openspace_a < pvOpenspace_a,none,none,capaConv,1.7535580705845607e-5,one node
30th < 2040,EU < AT < at < 51AT,solar < openspace_a < pvOpenspace_a,none,none,capaConv,2.182823787911547e-5,one node
30th < 2040,EU < BG < bg < 66BG,solar < openspace_a < pvOpenspace_a,none,none,capaConv,3.0339575569556474,one node
30th < 2040,EU < ES < es < 01ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,3.7606732065935846,one node
30th < 2040,EU < ES < es < 02ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,6.266447325106558,one node
30th < 2040,EU < ES < es < 03ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,2.2815205351037404,one node
30th < 2040,EU < ES < es < 04ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,3.182827142449111,one node
30th < 2040,EU < ES < es < 05ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,22.420292913722566,one node
30th < 2040,EU < ES < es < 06ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,9.264886759012406,one node
30th < 2040,EU < ES < es < 07ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,0.14286545775617795,one node
30th < 2040,EU < ES < es < 08ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,36.39391331967439,one node
30th < 2040,EU < ES < es < 09ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,13.284461236498215,one node
30th < 2040,EU < ES < es < 10ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,11.98055070267863,one node
30th < 2040,EU < ES < es < 11ES,solar < openspace_a < pvOpenspace_a,none,none,capaConv,10.719462981955882,one node
30th < 2040,EU < FR < fr < 14FR,solar < openspace_a < pvOpenspace_a,none,none,capaConv,1.563946587496749e-5,one node
30th < 2040,EU < FR < fr < 15FR,solar < openspace_a < pvOpenspace_a,none,none,capaConv,1.0608990163377362e-5,one node
30th < 2040,EU < FR < fr < 16FR,solar < openspace_a < pvOpenspace_a,none,none,capaConv,0.00012038500529687009,one node
30th < 2040,EU < FR < fr < 19FR,solar < openspace_a < pvOpenspace_a,none,none,capaConv,2.1442084460664088e-5,one node
30th < 2040,EU < FR < fr_co < 99FR,solar < openspace_a < pvOpenspace_a,none,none,capaConv,0.21660852145633883,one node
30th < 2040,EU < GR < gr < 68GR,solar < openspace_a < pvOpenspace_a,none,none,capaConv,14.972000519103258,one node
30th < 2040,EU < GR < gr < 69GR,solar < openspace_a < pvOpenspace_a,none,none,capaConv,16.102658429412138,one node
30th < 2040,EU < HR < hr < 62HR,solar < openspace_a < pvOpenspace_a,none,none,capaConv,13.95012706790675,one node
30th < 2040,EU < IT < it_cn < 53IT,solar < openspace_a < pvOpenspace_a,none,none,capaConv,3.17399309128327e-5,one node
30th < 2040,EU < IT < it_cs < 54IT,solar < openspace_a < pvOpenspace_a,none,none,capaConv,4.438260835632375e-5,one node
30th < 2040,EU < IT < it_n < 52IT,solar < openspace_a < pvOpenspace_a,none,none,capaConv,20.658410795439007,one node
30th < 2040,EU < IT < it_s < 55IT,solar < openspace_a < pvOpenspace_a,none,none,capaConv,8.383610108609172,one node
30th < 2040,EU < IT < it_sar < 98IT,solar < openspace_a < pvOpenspace_a,none,none,capaConv,8.592624685618922,one node
30th < 2040,EU < IT < it_sic < 56IT,solar < openspace_a < pvOpenspace_a,none,none,capaConv,13.637667736276413,one node
30th < 2040,EU < PT < pt < 12PT,solar < openspace_a < pvOpenspace_a,none,none,capaConv,8.359243011925276,one node
30th < 2040,EU < PT < pt < 13PT,solar < openspace_a < pvOpenspace_a,none,none,capaConv,13.193869482648548,one node
30th < 2040,EU < RO < ro < 59RO,solar < openspace_a < pvOpenspace_a,none,none,capaConv,20.166508488925544,one node
30th < 2040,EU < RO < ro < 60RO,solar < openspace_a < pvOpenspace_a,none,none,capaConv,48.93818346147446,one node
30th < 2040,EU < RO < ro < 61RO,solar < openspace_a < pvOpenspace_a,none,none,capaConv,12.265813443672197,one node
30th < 2040,nonEU < AL < al < 70AL,solar < openspace_a < pvOpenspace_a,none,none,capaConv,1.0422001936751069,one node
30th < 2040,nonEU < BA < ba < 63BA,solar < openspace_a < pvOpenspace_a,none,none,capaConv,9.786659133529124,one node
30th < 2040,nonEU < CH < ch < 47CH,solar < openspace_a < pvOpenspace_a,none,none,capaConv,1.4325964197706089e-5,one node
30th < 2040,nonEU < ME < me < 64ME,solar < openspace_a < pvOpenspace_a,none,none,capaConv,2.4183462286497,one node
30th < 2040,nonEU < MK < mk < 67MK,solar < openspace_a < pvOpenspace_a,none,none,capaConv,5.177090998917512,one node
30th < 2040,nonEU < RS < rs < 65RS,solar < openspace_a < pvOpenspace_a,none,none,capaConv,58.5136971093356,one node
30th < 2040,nonEU < UK < ni < 95UK,solar < openspace_a < pvOpenspace_a,none,none,capaConv,1.5555358684448827e-5,one node
30th < 2040,nonEU < UK < uk < 90UK,solar < openspace_a < pvOpenspace_a,none,none,capaConv,2.3772892661872465e-5,one node
30th < 2040,nonEU < UK < uk < 91UK,solar < openspace_a < pvOpenspace_a,none,none,capaConv,1.9145327324182943e-5,one node
30th < 2040,nonEU < UK < uk < 92UK,solar < openspace_a < pvOpenspace_a,none,none,capaConv,1.2518634164591474e-5,one node
30th < 2040,nonEU < UK < uk < 93UK,solar < openspace_a < pvOpenspace_a,none,none,capaConv,1.105002551969449e-5,one node
30th < 2040,EU,bioConversionHvc < biomassToHvc,none,none,expConv,44.63637636191316,one node
30th < 2040,nonEU,bioConversionHvc < biomassToHvc,none,none,expConv,11.812807765354332,one node
30th < 2040,EU,bioConversionHvc < biomassToHvc,none,none,capaConv,44.63637636191316,one node
30th < 2040,nonEU,bioConversionHvc < biomassToHvc,none,none,capaConv,11.812807765354332,one node
30th < 2040,EU < ES < es < 02ES,solar < rooftopInd_b < pvInd_b,none,none,expConv,1.1682818380100826e-5,one node
30th < 2040,EU < ES < es < 03ES,solar < rooftopInd_b < pvInd_b,none,none,expConv,1.0374549313279441e-5,one node
30th < 2040,EU < ES < es < 04ES,solar < rooftopInd_b < pvInd_b,none,none,expConv,2.6967149145874014,one node
30th < 2040,EU < ES < es < 05ES,solar < rooftopInd_b < pvInd_b,none,none,expConv,2.8500750050933634,one node
30th < 2040,EU < ES < es < 06ES,solar < rooftopInd_b < pvInd_b,none,none,expConv,8.430409477827109,one node
30th < 2040,EU < ES < es < 07ES,solar < rooftopInd_b < pvInd_b,none,none,expConv,1.129106208313619,one node
30th < 2040,EU < ES < es < 08ES,solar < rooftopInd_b < pvInd_b,none,none,expConv,2.8077655422285863,one node
30th < 2040,EU < ES < es < 09ES,solar < rooftopInd_b < pvInd_b,none,none,expConv,1.2875263633909322,one node
30th < 2040,EU < ES < es < 10ES,solar < rooftopInd_b < pvInd_b,none,none,expConv,3.2483762397456606,one node
30th < 2040,EU < ES < es < 11ES,solar < rooftopInd_b < pvInd_b,none,none,expConv,10.056478608081862,one node
30th < 2040,EU < GR < gr < 68GR,solar < rooftopInd_b < pvInd_b,none,none,expConv,2.831125558377262e-5,one node
30th < 2040,EU < GR < gr < 69GR,solar < rooftopInd_b < pvInd_b,none,none,expConv,5.488269068825358,one node
30th < 2040,EU < PT < pt < 12PT,solar < rooftopInd_b < pvInd_b,none,none,expConv,2.675393350416903,one node
30th < 2040,EU < PT < pt < 13PT,solar < rooftopInd_b < pvInd_b,none,none,expConv,3.428562775626318,one node
30th < 2040,EU < RO < ro < 59RO,solar < rooftopInd_b < pvInd_b,none,none,expConv,1.2139518254443517e-5,one node
30th < 2040,EU < RO < ro < 60RO,solar < rooftopInd_b < pvInd_b,none,none,expConv,2.7826218108108344e-5,one node
30th < 2040,EU < RO < ro < 61RO,solar < rooftopInd_b < pvInd_b,none,none,expConv,8.558825555810168,one node
30th < 2040,nonEU < AL < al < 70AL,solar < rooftopInd_b < pvInd_b,none,none,expConv,1.638229945287363e-5,one node
30th < 2040,nonEU < BA < ba < 63BA,solar < rooftopInd_b < pvInd_b,none,none,expConv,0.6971263503542833,one node
30th < 2040,nonEU < ME < me < 64ME,solar < rooftopInd_b < pvInd_b,none,none,expConv,2.2684631847320736e-5,one node
30th < 2040,nonEU < MK < mk < 67MK,solar < rooftopInd_b < pvInd_b,none,none,expConv,1.6247386562479636e-5,one node
30th < 2040,nonEU < RS < rs < 65RS,solar < rooftopInd_b < pvInd_b,none,none,expConv,1.062318028479224e-5,one node
30th < 2040,EU < ES < es < 02ES,solar < rooftopInd_b < pvInd_b,none,none,capaConv,1.1682818380100826e-5,one node
30th < 2040,EU < ES < es < 03ES,solar < rooftopInd_b < pvInd_b,none,none,capaConv,1.0374549313279441e-5,one node
30th < 2040,EU < ES < es < 04ES,solar < rooftopInd_b < pvInd_b,none,none,capaConv,2.6967149145874014,one node
30th < 2040,EU < ES < es < 05ES,solar < rooftopInd_b < pvInd_b,none,none,capaConv,2.850075005093363,one node
30th < 2040,EU < ES < es < 06ES,solar < rooftopInd_b < pvInd_b,none,none,capaConv,8.430409477827109,one node
30th < 2040,EU < ES < es < 07ES,solar < rooftopInd_b < pvInd_b,none,none,capaConv,1.1291062083136187,one node
30th < 2040,EU < ES < es < 08ES,solar < rooftopInd_b < pvInd_b,none,none,capaConv,2.8077655422285868,one node
30th < 2040,EU < ES < es < 09ES,solar < rooftopInd_b < pvInd_b,none,none,capaConv,1.2875263633909322,one node
30th < 2040,EU < ES < es < 10ES,solar < rooftopInd_b < pvInd_b,none,none,capaConv,3.248376239745661,one node
30th < 2040,EU < ES < es < 11ES,solar < rooftopInd_b < pvInd_b,none,none,capaConv,10.056478608081862,one node
30th < 2040,EU < GR < gr < 68GR,solar < rooftopInd_b < pvInd_b,none,none,capaConv,2.831125558377262e-5,one node
30th < 2040,EU < GR < gr < 69GR,solar < rooftopInd_b < pvInd_b,none,none,capaConv,5.488269068825358,one node
30th < 2040,EU < PT < pt < 12PT,solar < rooftopInd_b < pvInd_b,none,none,capaConv,2.675393350416903,one node
30th < 2040,EU < PT < pt < 13PT,solar < rooftopInd_b < pvInd_b,none,none,capaConv,3.428562775626318,one node
30th < 2040,EU < RO < ro < 59RO,solar < rooftopInd_b < pvInd_b,none,none,capaConv,1.2139518254443517e-5,one node
30th < 2040,EU < RO < ro < 60RO,solar < rooftopInd_b < pvInd_b,none,none,capaConv,2.7826218108108347e-5,one node
30th < 2040,EU < RO < ro < 61RO,solar < rooftopInd_b < pvInd_b,none,none,capaConv,8.55882555581017,one node
30th < 2040,nonEU < AL < al < 70AL,solar < rooftopInd_b < pvInd_b,none,none,capaConv,1.638229945287363e-5,one node
30th < 2040,nonEU < BA < ba < 63BA,solar < rooftopInd_b < pvInd_b,none,none,capaConv,0.6971263503542832,one node
30th < 2040,nonEU < ME < me < 64ME,solar < rooftopInd_b < pvInd_b,none,none,capaConv,2.2684631847320733e-5,one node
30th < 2040,nonEU < MK < mk < 67MK,solar < rooftopInd_b < pvInd_b,none,none,capaConv,1.6247386562479636e-5,one node
30th < 2040,nonEU < RS < rs < 65RS,solar < rooftopInd_b < pvInd_b,none,none,capaConv,1.0623180284792242e-5,one node
30th < 2040,EU < ES < es < 02ES,solar < rooftopResi_b < pvResi_b,none,none,expConv,1.9840416334557344e-5,one node
30th < 2040,EU < ES < es < 10ES,solar < rooftopResi_b < pvResi_b,none,none,expConv,1.031855835624432e-5,one node
30th < 2040,EU < ES < es < 02ES,solar < rooftopResi_b < pvResi_b,none,none,capaConv,1.9840416334557344e-5,one node
30th < 2040,EU < ES < es < 10ES,solar < rooftopResi_b < pvResi_b,none,none,capaConv,1.031855835624432e-5,one node
30th < 2040,EU,proHeat < electricHeatPro < eBoilerProLow,electricity,none,use,-2.2247444563008956e-5,one node
30th < 2040,nonEU,proHeat < electricHeatPro < eBoilerProLow,electricity,none,use,-3.6697484932780324e-5,one node
30th < 2040,EU,proHeat < heatpumpPro < heatpumpGroundProMed,electricity,none,use,-168.296110542005,one node
30th < 2040,nonEU,proHeat < heatpumpPro < heatpumpGroundProMed,electricity,none,use,-37.37999408691666,one node
30th < 2040,EU,networkHeat < boilerNetwork < eBoilerDh,electricity,none,use,-56.985687344457645,one node
30th < 2040,nonEU,networkHeat < boilerNetwork < eBoilerDh,electricity,none,use,-18.85158630645232,one node
30th < 2040,EU,proHeat < electricHeatPro < eBoilerProHigh,electricity,none,use,-19.441063414128823,one node
30th < 2040,nonEU,proHeat < electricHeatPro < eBoilerProHigh,electricity,none,use,-0.5510012953836552,one node
30th < 2040,EU,proHeat < h2BoilerPro < h2BoilerProHigh,h2,none,use,-621.9476544745564,one node
30th < 2040,nonEU,proHeat < h2BoilerPro < h2BoilerProHigh,h2,none,use,-60.530265987271584,one node
30th < 2040,EU,proHeat < wasteBoilerPro < wasteBoilerProHigh,waste,none,use,-104.80426863602774,one node
30th < 2040,nonEU,proHeat < wasteBoilerPro < wasteBoilerProHigh,waste,none,use,-25.47398673207034,one node
30th < 2040,EU,ccs < co2Disposal,co2 < co2Pure,none,use,-331.2845108774604,one node
30th < 2040,nonEU,ccs < co2Disposal,co2 < co2Pure,none,use,-0.8010988520070051,one node
30th < 2040,EU,transport < ePsngRail,electricity,none,use,-22.569041210869162,one node
30th < 2040,nonEU,transport < ePsngRail,electricity,none,use,-5.590747649992118,one node
30th < 2040,EU,powerToX < avaAndNaviTech,refinedOil,none,use,-604.57654401216,one node
30th < 2040,nonEU,powerToX < avaAndNaviTech,refinedOil,none,use,-202.27925789736,one node
30th < 2040,EU,proHeat < heatpumpPro < heatpumpAirProLow,electricity,none,use,-1.776659729455831e-5,one node
30th < 2040,nonEU,proHeat < heatpumpPro < heatpumpAirProLow,electricity,none,use,-1.693243274633331e-5,one node
30th < 2040,EU,bioConversionOil < hydrothermalLiquefaction < htlSludge,biomass < sludge,none,use,-7.737283035657816,one node
30th < 2040,nonEU,bioConversionOil < hydrothermalLiquefaction < htlSludge,biomass < sludge,none,use,-1.720923896405693,one node
30th < 2040,EU,transport < eFrtRail,electricity,none,use,-14.370861063100437,one node
30th < 2040,nonEU,transport < eFrtRail,electricity,none,use,-1.2517402182454198,one node
30th < 2040,EU,chemConversion < haberBosch < haberBoschH2AmmoniaDh,h2,none,use,-173.10828373483236,one node
30th < 2040,nonEU,chemConversion < haberBosch < haberBoschH2AmmoniaDh,h2,none,use,-40.76386366516839,one node
