timestep_superordinate_dispatch,region,region_from,region_to,technology,exchange,carrier,variable,value,objName
30th < 2040,EU,none,none,gasTurbine < ocgt < ocgtGasChpCC,none,none,costExpConv,2.917566442923932e-5,one node
30th < 2040,nonEU,none,none,gasTurbine < ocgt < ocgtGasChpCC,none,none,costExpConv,2.8811298998814266e-5,one node
30th < 2040,EU < AT < at < 49AT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,6.0798209673578755e-5,one node
30th < 2040,EU < AT < at < 50AT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.938936173710769e-5,one node
30th < 2040,EU < AT < at < 51AT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.292231234681093e-5,one node
30th < 2040,EU < BE < be < 28BE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.844088302956828e-5,one node
30th < 2040,EU < BG < bg < 66BG,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,7.242756296979337e-5,one node
30th < 2040,EU < CZ < cz < 39CZ,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.421160639814792e-5,one node
30th < 2040,EU < CZ < cz < 40CZ,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.7615345765767815e-5,one node
30th < 2040,EU < DE < de < 31DE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.386486601377835e-5,one node
30th < 2040,EU < DE < de < 32DE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.146378105999223e-5,one node
30th < 2040,EU < DE < de < 33DE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.146875570044825e-5,one node
30th < 2040,EU < DE < de < 34DE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.24421412464521e-5,one node
30th < 2040,EU < DE < de < 35DE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.11307106501936e-5,one node
30th < 2040,EU < DE < de < 36DE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.717047636153344e-5,one node
30th < 2040,EU < DE < de < 37DE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.968219585694616e-5,one node
30th < 2040,EU < DK < dk_e < 72DK,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.911500615132951e-5,one node
30th < 2040,EU < DK < dk_w < 38DK,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.87058504959892e-5,one node
30th < 2040,EU < EE < ee < 73EE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.939748751958015e-5,one node
30th < 2040,EU < ES < es < 01ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,8.423812025937024e-5,one node
30th < 2040,EU < ES < es < 02ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.0008022005516143888,one node
30th < 2040,EU < ES < es < 03ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00021990454236411896,one node
30th < 2040,EU < ES < es < 04ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00011453632210060651,one node
30th < 2040,EU < ES < es < 05ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.0001001023627148742,one node
30th < 2040,EU < ES < es < 06ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,8.359905404106105e-5,one node
30th < 2040,EU < ES < es < 07ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00021947521070130288,one node
30th < 2040,EU < ES < es < 08ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.0002255246645038449,one node
30th < 2040,EU < ES < es < 09ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00024390813328086113,one node
30th < 2040,EU < ES < es < 10ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00041720662841267605,one node
30th < 2040,EU < ES < es < 11ES,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00022899220872236553,one node
30th < 2040,EU < FI < fi < 74FI,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,2.6134235011831983e-5,one node
30th < 2040,EU < FI < fi < 75FI,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,2.9801576567465268e-5,one node
30th < 2040,EU < FR < fr < 14FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,6.103958246271265e-5,one node
30th < 2040,EU < FR < fr < 15FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.155387084399675e-5,one node
30th < 2040,EU < FR < fr < 16FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,6.0184872707416815e-5,one node
30th < 2040,EU < FR < fr < 17FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.769243297883613e-5,one node
30th < 2040,EU < FR < fr < 18FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.4030968608983794e-5,one node
30th < 2040,EU < FR < fr < 19FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.2651157809577385e-5,one node
30th < 2040,EU < FR < fr < 20FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.7005635408047874e-5,one node
30th < 2040,EU < FR < fr < 21FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.3322737556468186e-5,one node
30th < 2040,EU < FR < fr < 22FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.9365732713843455e-5,one node
30th < 2040,EU < FR < fr < 23FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.813589677805593e-5,one node
30th < 2040,EU < FR < fr < 24FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.571950988140906e-5,one node
30th < 2040,EU < FR < fr < 25FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.709796033000337e-5,one node
30th < 2040,EU < FR < fr < 26FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.245434044065398e-5,one node
30th < 2040,EU < FR < fr < 27FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.007618201243869e-5,one node
30th < 2040,EU < FR < fr_co < 99FR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,7.081064040478509e-5,one node
30th < 2040,EU < GR < gr < 68GR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,9.546391972607933e-5,one node
30th < 2040,EU < GR < gr < 69GR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.0001001023769530946,one node
30th < 2040,EU < HR < hr < 62HR,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,9.443762581600734e-5,one node
30th < 2040,EU < HU < hu < 58HU,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.311523458903522e-5,one node
30th < 2040,EU < IE < ie < 96IE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.4688349924866044e-5,one node
30th < 2040,EU < IT < it_cn < 53IT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,6.304490426949514e-5,one node
30th < 2040,EU < IT < it_cs < 54IT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,6.883642262445707e-5,one node
30th < 2040,EU < IT < it_n < 52IT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,6.74536009643668e-5,one node
30th < 2040,EU < IT < it_s < 55IT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,7.91673151149922e-5,one node
30th < 2040,EU < IT < it_sar < 98IT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,8.613568487753632e-5,one node
30th < 2040,EU < IT < it_sic < 56IT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,7.8888987358082e-5,one node
30th < 2040,EU < LT < lt < 77LT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.814693147518966e-5,one node
30th < 2040,EU < LU < lu < 29LU,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.681725037545107e-5,one node
30th < 2040,EU < LV < lv < 78LV,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.553761119891747e-5,one node
30th < 2040,EU < NL < nl < 30NL,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.706324271325106e-5,one node
30th < 2040,EU < PL < pl < 41PL,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.6845962816334375e-5,one node
30th < 2040,EU < PL < pl < 42PL,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.7176764964893056e-5,one node
30th < 2040,EU < PL < pl < 43PL,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.747800184589281e-5,one node
30th < 2040,EU < PL < pl < 44PL,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.6663186563606785e-5,one node
30th < 2040,EU < PL < pl < 45PL,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.6783396326559085e-5,one node
30th < 2040,EU < PT < pt < 12PT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00022868074803152516,one node
30th < 2040,EU < PT < pt < 13PT,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00019612479407120524,one node
30th < 2040,EU < RO < ro < 59RO,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,9.981219660492032e-5,one node
30th < 2040,EU < RO < ro < 60RO,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.0001092345866773357,one node
30th < 2040,EU < RO < ro < 61RO,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00011908389010093164,one node
30th < 2040,EU < SE < se_1 < 86SE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.144157233578267e-5,one node
30th < 2040,EU < SE < se_2 < 87SE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.319440588301002e-5,one node
30th < 2040,EU < SE < se_3 < 88SE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.061878404957889e-5,one node
30th < 2040,EU < SE < se_4 < 89SE,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.0943680682607336e-5,one node
30th < 2040,EU < SI < si < 57SI,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,6.236985784104313e-5,one node
30th < 2040,EU < SK < sk < 46SK,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.6691484608110216e-5,one node
30th < 2040,nonEU < AL < al < 70AL,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,9.970318684423936e-5,one node
30th < 2040,nonEU < BA < ba < 63BA,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00015391259244803442,one node
30th < 2040,nonEU < CH < ch < 47CH,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.267625190307622e-5,one node
30th < 2040,nonEU < CH < ch < 48CH,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.0815140221378814e-5,one node
30th < 2040,nonEU < ME < me < 64ME,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00010450584813873293,one node
30th < 2040,nonEU < MK < mk < 67MK,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,0.00011329393687745592,one node
30th < 2040,nonEU < NO < no_m < 83NO,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.601326554035151e-5,one node
30th < 2040,nonEU < NO < no_n < 84NO,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.196000995449945e-5,one node
30th < 2040,nonEU < NO < no_n < 85NO,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.0278762513128502e-5,one node
30th < 2040,nonEU < NO < no_s < 79NO,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.784606470690521e-5,one node
30th < 2040,nonEU < NO < no_s < 80NO,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.3767221649602186e-5,one node
30th < 2040,nonEU < NO < no_s < 81NO,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,3.052865487351954e-5,one node
30th < 2040,nonEU < NO < no_s < 82NO,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.869833266567378e-5,one node
30th < 2040,nonEU < RS < rs < 65RS,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,9.769176306407979e-5,one node
30th < 2040,nonEU < UK < ni < 95UK,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.6669662562571284e-5,one node
30th < 2040,nonEU < UK < uk < 90UK,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,6.293641110803181e-5,one node
30th < 2040,nonEU < UK < uk < 91UK,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,5.248770430882534e-5,one node
30th < 2040,nonEU < UK < uk < 92UK,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,6.12979440620811e-5,one node
30th < 2040,nonEU < UK < uk < 93UK,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.486088450291928e-5,one node
30th < 2040,nonEU < UK < uk < 94UK,none,none,solar < rooftopResi_b < pvResi_b,none,none,costExpConv,4.513780113329161e-5,one node
30th < 2040,EU,none,none,bioConversionChp < chpCC < chpWoodProLowCC,none,none,costExpConv,3.0186456579286933e-5,one node
30th < 2040,nonEU,none,none,bioConversionChp < chpCC < chpWoodProLowCC,none,none,costExpConv,2.832348038848811e-5,one node
30th < 2040,EU,none,none,fossil < coalPlant < coalProMed,none,none,costExpConv,2.856708558644467e-5,one node
30th < 2040,nonEU,none,none,fossil < coalPlant < coalProMed,none,none,costExpConv,2.8461430081175437e-5,one node
30th < 2040,EU,none,none,powerToX < h2ToCrudeOil,none,none,costExpConv,1.2934081785523314e-5,one node
30th < 2040,EU < BE < be < 28BE,none,none,wind < offshore < offshore_b,none,none,costOprConv,8.079320425266068e-5,one node
30th < 2040,EU < BG < bg < 66BG,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.3084685799905113e-5,one node
30th < 2040,EU < DE < de < 32DE,none,none,wind < offshore < offshore_b,none,none,costOprConv,4.334158554568507e-5,one node
30th < 2040,EU < DK < dk_e < 72DK,none,none,wind < offshore < offshore_b,none,none,costOprConv,6.479932207289502e-5,one node
30th < 2040,EU < EE < ee < 73EE,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.4650522442912404e-5,one node
30th < 2040,EU < ES < es < 01ES,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.7803718367157566e-5,one node
30th < 2040,EU < ES < es < 02ES,none,none,wind < offshore < offshore_b,none,none,costOprConv,1.6291190070452372e-5,one node
30th < 2040,EU < ES < es < 04ES,none,none,wind < offshore < offshore_b,none,none,costOprConv,1.6660139639157472e-5,one node
30th < 2040,EU < ES < es < 06ES,none,none,wind < offshore < offshore_b,none,none,costOprConv,1.4228783163589667e-5,one node
30th < 2040,EU < ES < es < 09ES,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.493349110400999e-5,one node
30th < 2040,EU < ES < es < 10ES,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.761001597101527e-5,one node
30th < 2040,EU < ES < es < 11ES,none,none,wind < offshore < offshore_b,none,none,costOprConv,1.723993637311487e-5,one node
30th < 2040,EU < FI < fi < 74FI,none,none,wind < offshore < offshore_b,none,none,costOprConv,1.8083267657878818e-5,one node
30th < 2040,EU < FI < fi < 75FI,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.843288956459985e-5,one node
30th < 2040,EU < FR < fr < 14FR,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.557622249673918e-5,one node
30th < 2040,EU < FR < fr < 15FR,none,none,wind < offshore < offshore_b,none,none,costOprConv,4.28135420040395e-5,one node
30th < 2040,EU < FR < fr < 16FR,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.994705310845019e-5,one node
30th < 2040,EU < FR < fr < 17FR,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.2810223542885875e-5,one node
30th < 2040,EU < FR < fr < 21FR,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.937713483912773e-5,one node
30th < 2040,EU < FR < fr < 22FR,none,none,wind < offshore < offshore_b,none,none,costOprConv,4.05602645303161e-5,one node
30th < 2040,EU < FR < fr < 26FR,none,none,wind < offshore < offshore_b,none,none,costOprConv,5.2356673064628843e-5,one node
30th < 2040,EU < FR < fr_co < 99FR,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.906566171142189e-5,one node
30th < 2040,EU < GR < gr < 68GR,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.448185944350043e-5,one node
30th < 2040,EU < GR < gr < 69GR,none,none,wind < offshore < offshore_b,none,none,costOprConv,4.49909852082178e-5,one node
30th < 2040,EU < HR < hr < 62HR,none,none,wind < offshore < offshore_b,none,none,costOprConv,1.683804724722742e-5,one node
30th < 2040,EU < IE < ie < 96IE,none,none,wind < offshore < offshore_b,none,none,costOprConv,6.120537110178315e-5,one node
30th < 2040,EU < IT < it_cn < 53IT,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.3362712558800326e-5,one node
30th < 2040,EU < IT < it_cs < 54IT,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.4085327047962297e-5,one node
30th < 2040,EU < IT < it_n < 52IT,none,none,wind < offshore < offshore_b,none,none,costOprConv,1.2459215034111753e-5,one node
30th < 2040,EU < IT < it_s < 55IT,none,none,wind < offshore < offshore_b,none,none,costOprConv,1.985059068209354e-5,one node
30th < 2040,EU < IT < it_sar < 98IT,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.9448217543997478e-5,one node
30th < 2040,EU < IT < it_sic < 56IT,none,none,wind < offshore < offshore_b,none,none,costOprConv,1.755584157283853e-5,one node
30th < 2040,EU < LT < lt < 77LT,none,none,wind < offshore < offshore_b,none,none,costOprConv,4.1709140566148934e-5,one node
30th < 2040,EU < LV < lv < 78LV,none,none,wind < offshore < offshore_b,none,none,costOprConv,4.004044228376768e-5,one node
30th < 2040,EU < NL < nl < 30NL,none,none,wind < offshore < offshore_b,none,none,costOprConv,9.272463376685505e-5,one node
30th < 2040,EU < PL < pl < 41PL,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.674664830330811e-5,one node
30th < 2040,EU < PL < pl < 44PL,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.806261678407771e-5,one node
30th < 2040,EU < PL < pl < 45PL,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.655531238591884e-5,one node
30th < 2040,EU < PT < pt < 12PT,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.4821150466432985e-5,one node
30th < 2040,EU < PT < pt < 13PT,none,none,wind < offshore < offshore_b,none,none,costOprConv,4.3302512697954376e-5,one node
30th < 2040,EU < RO < ro < 61RO,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.5513278400616177e-5,one node
30th < 2040,EU < SE < se_1 < 86SE,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.2530011428614445e-5,one node
30th < 2040,EU < SE < se_2 < 87SE,none,none,wind < offshore < offshore_b,none,none,costOprConv,2.889478846761931e-5,one node
30th < 2040,EU < SE < se_3 < 88SE,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.4406928505776364e-5,one node
30th < 2040,nonEU < AL < al < 70AL,none,none,wind < offshore < offshore_b,none,none,costOprConv,1.4587045631945165e-5,one node
30th < 2040,nonEU < NO < no_m < 83NO,none,none,wind < offshore < offshore_b,none,none,costOprConv,3.303331514967243e-5,one node
30th < 2040,nonEU < NO < no_n < 84NO,none,none,wind < offshore < offshore_b,none,none,costOprConv,7.384384162469634e-5,one node
30th < 2040,nonEU < NO < no_n < 85NO,none,none,wind < offshore < offshore_b,none,none,costOprConv,7.384384162469634e-5,one node
30th < 2040,nonEU < NO < no_s < 80NO,none,none,wind < offshore < offshore_b,none,none,costOprConv,4.285093880982394e-5,one node
30th < 2040,nonEU < NO < no_s < 82NO,none,none,wind < offshore < offshore_b,none,none,costOprConv,4.285093880982394e-5,one node
30th < 2040,nonEU < UK < ni < 95UK,none,none,wind < offshore < offshore_b,none,none,costOprConv,7.401557763282929e-5,one node
30th < 2040,nonEU < UK < uk < 91UK,none,none,wind < offshore < offshore_b,none,none,costOprConv,7.481571370100823e-5,one node
30th < 2040,nonEU < UK < uk < 92UK,none,none,wind < offshore < offshore_b,none,none,costOprConv,7.326499047738241e-5,one node
30th < 2040,EU,none,none,proHeat < electricHeatPro < eBoilerProLow,none,none,costOprConv,1.6312267561819762e-5,one node
30th < 2040,nonEU,none,none,proHeat < electricHeatPro < eBoilerProLow,none,none,costOprConv,3.350602119024658e-5,one node
30th < 2040,EU,none,none,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,costOprConv,1330.1021746541223,one node
30th < 2040,nonEU,none,none,proHeat < heatpumpPro < heatpumpGroundProMed,none,none,costOprConv,295.91248759964344,one node
30th < 2040,EU,none,none,fossil < coalPlant < coalDhCC,none,none,costOprConv,1.2181515001689896e-5,one node
30th < 2040,nonEU,none,none,fossil < coalPlant < coalDhCC,none,none,costOprConv,1.1904374101618383e-5,one node
30th < 2040,EU,none,none,gasTurbine < ocgt < ocgtGasChp,none,none,costOprConv,1.9520699165889466e-5,one node
30th < 2040,nonEU,none,none,gasTurbine < ocgt < ocgtGasChp,none,none,costOprConv,1.9422264181924923e-5,one node
30th < 2040,EU < AT < at < 49AT,none,none,wind < onshore < onshore_b,none,none,costOprConv,1.0358614379116686e-5,one node
30th < 2040,EU < AT < at < 50AT,none,none,wind < onshore < onshore_b,none,none,costOprConv,152.87914517658209,one node
30th < 2040,EU < AT < at < 51AT,none,none,wind < onshore < onshore_b,none,none,costOprConv,8.68210946956824e-5,one node
30th < 2040,EU < BE < be < 28BE,none,none,wind < onshore < onshore_b,none,none,costOprConv,31.38924738696167,one node
30th < 2040,EU < BG < bg < 66BG,none,none,wind < onshore < onshore_b,none,none,costOprConv,394.1694879135286,one node
30th < 2040,EU < CZ < cz < 39CZ,none,none,wind < onshore < onshore_b,none,none,costOprConv,7.582411175485674e-5,one node
30th < 2040,EU < CZ < cz < 40CZ,none,none,wind < onshore < onshore_b,none,none,costOprConv,222.3502540767615,one node
30th < 2040,EU < DE < de < 31DE,none,none,wind < onshore < onshore_b,none,none,costOprConv,277.00898666419386,one node
30th < 2040,EU < DE < de < 32DE,none,none,wind < onshore < onshore_b,none,none,costOprConv,0.00020524041548757914,one node
30th < 2040,EU < DE < de < 33DE,none,none,wind < onshore < onshore_b,none,none,costOprConv,9.270220796793233e-5,one node
30th < 2040,EU < DE < de < 34DE,none,none,wind < onshore < onshore_b,none,none,costOprConv,6.895024107050292e-5,one node
30th < 2040,EU < DE < de < 35DE,none,none,wind < onshore < onshore_b,none,none,costOprConv,0.00011644947670401622,one node
30th < 2040,EU < DE < de < 36DE,none,none,wind < onshore < onshore_b,none,none,costOprConv,0.00010394065967736858,one node
30th < 2040,EU < DE < de < 37DE,none,none,wind < onshore < onshore_b,none,none,costOprConv,0.00012160896897833113,one node
30th < 2040,EU < DK < dk_e < 72DK,none,none,wind < onshore < onshore_b,none,none,costOprConv,5.102725579312185e-5,one node
30th < 2040,EU < DK < dk_w < 38DK,none,none,wind < onshore < onshore_b,none,none,costOprConv,7.070048796518913e-5,one node
30th < 2040,EU < EE < ee < 73EE,none,none,wind < onshore < onshore_b,none,none,costOprConv,147.02237007066873,one node
30th < 2040,EU < ES < es < 01ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,69.9458036230578,one node
30th < 2040,EU < ES < es < 02ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,2.0665409071606066e-5,one node
30th < 2040,EU < ES < es < 03ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,461.86868504913593,one node
30th < 2040,EU < ES < es < 04ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,1.9492004945777497e-5,one node
30th < 2040,EU < ES < es < 05ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,2.0507200440826753e-5,one node
30th < 2040,EU < ES < es < 06ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,40.961371894960585,one node
30th < 2040,EU < ES < es < 07ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,4.6899310434548374e-5,one node
30th < 2040,EU < ES < es < 08ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,4.616049507806326e-5,one node
30th < 2040,EU < ES < es < 09ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,50.715043761921976,one node
30th < 2040,EU < ES < es < 10ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,438.11726068363396,one node
30th < 2040,EU < ES < es < 11ES,none,none,wind < onshore < onshore_b,none,none,costOprConv,322.05475251197265,one node
30th < 2040,EU < FI < fi < 74FI,none,none,wind < onshore < onshore_b,none,none,costOprConv,5.180752964854207e-5,one node
30th < 2040,EU < FI < fi < 75FI,none,none,wind < onshore < onshore_b,none,none,costOprConv,8.946537979426295e-5,one node
30th < 2040,EU < FR < fr < 14FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,3.345193229940024e-5,one node
30th < 2040,EU < FR < fr < 15FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,145.57811322611735,one node
30th < 2040,EU < FR < fr < 16FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,1.4038810607846456e-5,one node
30th < 2040,EU < FR < fr < 17FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,2.7460458462875084e-5,one node
30th < 2040,EU < FR < fr < 18FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,3.7585088120859913e-5,one node
30th < 2040,EU < FR < fr < 19FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,0.00010407799159175158,one node
30th < 2040,EU < FR < fr < 20FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,1.551564028095896e-5,one node
30th < 2040,EU < FR < fr < 21FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,0.0002082238319087758,one node
30th < 2040,EU < FR < fr < 22FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,2.9660706158651594e-5,one node
30th < 2040,EU < FR < fr < 23FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,1.9213994390526153e-5,one node
30th < 2040,EU < FR < fr < 24FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,2.637416482669066e-5,one node
30th < 2040,EU < FR < fr < 25FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,1.9327834705477595e-5,one node
30th < 2040,EU < FR < fr < 26FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,0.00011122644712003137,one node
30th < 2040,EU < FR < fr < 27FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,3.8618958801796315e-5,one node
30th < 2040,EU < FR < fr_co < 99FR,none,none,wind < onshore < onshore_b,none,none,costOprConv,1.7142257633246703e-5,one node
30th < 2040,EU < GR < gr < 68GR,none,none,wind < onshore < onshore_b,none,none,costOprConv,1.5781545289373673e-5,one node
30th < 2040,EU < GR < gr < 69GR,none,none,wind < onshore < onshore_b,none,none,costOprConv,160.60003369672907,one node
30th < 2040,EU < HR < hr < 62HR,none,none,wind < onshore < onshore_b,none,none,costOprConv,2.549873012443859e-5,one node
30th < 2040,EU < HU < hu < 58HU,none,none,wind < onshore < onshore_b,none,none,costOprConv,1.9246346515430677e-5,one node
30th < 2040,EU < IE < ie < 96IE,none,none,wind < onshore < onshore_b,none,none,costOprConv,467.7326595883156,one node
30th < 2040,EU < IT < it_cn < 53IT,none,none,wind < onshore < onshore_b,none,none,costOprConv,2.6721245845317516e-5,one node
