iteration,crudeOil,HVC,CHP,LTH,MTH,HTH,DH,SpaceHeating,rawBiogas,syngas,coal
164,0.0,0.0,0.0,0.0,0.0,0.0,-456.5276715118456,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,-519.9234337302486,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,-486.2061734412637,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,-578.2000078428233,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,-343.1589548516552,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,-572.7296284080201,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,-516.7453226514958,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,-576.2291213777324,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,-488.6992624050124,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,-508.8652301379944,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,-335.000772375776,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,-382.4848997956532,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,-547.2873899918233,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,-435.5773340774719,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,-614.655570188054,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,-535.256696850486,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,-428.80344416448816,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,-593.9873098646693,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,-388.2485195733312,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,-491.8619163072738,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,-382.2391835901132,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,-603.8703631995495,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,-583.3112232969808,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,-451.4286418258736,0.0,0.0,0.0,0.0
188,0.0,-1.0578402476751225e-05,0.0,0.0,0.0,0.0,-432.4987342497311,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,-481.8389003262592,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,-529.2919773997539,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,-566.7142846416433,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,-486.8630621992655,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,-418.6394437216316,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,-434.9757476474761,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,-566.1234473820025,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,-380.85776350727656,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,-418.8118841392408,0.0,0.0,0.0,0.0
