timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,nonEU < NO < no_m < 83NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,2.6638570742037624e-5,one node
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,3.7664257161416975e-5,one node
30th < 2040,nonEU < NO < no_n < 85NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,2.7342836672492854e-5,one node
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,0.00016205406756350114,one node
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,0.00013732750940335513,one node
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,0.00014139078401748882,one node
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,0.8476541872031996,one node
30th < 2040,nonEU < RS < rs < 65RS,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,4.060287160534899e-5,one node
30th < 2040,nonEU < UK < ni < 95UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,1.0740933817227392,one node
30th < 2040,nonEU < UK < uk < 90UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,30.31468272663861,one node
30th < 2040,nonEU < UK < uk < 91UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,7.507309224803905,one node
30th < 2040,nonEU < UK < uk < 92UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,35.22258849771038,one node
30th < 2040,nonEU < UK < uk < 93UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,10.913540992007025,one node
30th < 2040,nonEU < UK < uk < 94UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStOut,6.537097901481808,one node
30th < 2040,EU < AT < at < 49AT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,59.12854650150365,one node
30th < 2040,EU < AT < at < 50AT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,21.669593670353045,one node
30th < 2040,EU < AT < at < 51AT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,87.8254552710154,one node
30th < 2040,EU < BE < be < 28BE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1526.6724179522118,one node
30th < 2040,EU < BG < bg < 66BG,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,225.47639850525957,one node
30th < 2040,EU < CZ < cz < 39CZ,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,243.60531249571088,one node
30th < 2040,EU < CZ < cz < 40CZ,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.10248682867075327,one node
30th < 2040,EU < DE < de < 31DE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1458.280037657949,one node
30th < 2040,EU < DE < de < 32DE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1107.066411530752,one node
30th < 2040,EU < DE < de < 33DE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,3037.9834619177864,one node
30th < 2040,EU < DE < de < 34DE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,479.5954442957835,one node
30th < 2040,EU < DE < de < 35DE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1562.8646958468153,one node
30th < 2040,EU < DE < de < 36DE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1376.1299473495683,one node
30th < 2040,EU < DE < de < 37DE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1293.6351341950294,one node
30th < 2040,EU < DK < dk_e < 72DK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,483.14976935806493,one node
30th < 2040,EU < DK < dk_w < 38DK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,16.14235831676652,one node
30th < 2040,EU < EE < ee < 73EE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,303.3593323552666,one node
30th < 2040,EU < ES < es < 01ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,6.76742308357341,one node
30th < 2040,EU < ES < es < 02ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,10.430828373616402,one node
30th < 2040,EU < ES < es < 03ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,2.664438911173004,one node
30th < 2040,EU < ES < es < 04ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,26.655509432751717,one node
30th < 2040,EU < ES < es < 05ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,52.647929884363045,one node
30th < 2040,EU < ES < es < 06ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,67.81658654626428,one node
30th < 2040,EU < ES < es < 07ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,153.60929833345355,one node
30th < 2040,EU < ES < es < 08ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,8.953401552766993,one node
30th < 2040,EU < ES < es < 09ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,81.41039259192408,one node
30th < 2040,EU < ES < es < 10ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,52.260920747296694,one node
30th < 2040,EU < ES < es < 11ES,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,191.85936134188995,one node
30th < 2040,EU < FI < fi < 74FI,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.01548562051728678,one node
30th < 2040,EU < FI < fi < 75FI,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,209.7151812668899,one node
30th < 2040,EU < FR < fr < 14FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1162.0835909213938,one node
30th < 2040,EU < FR < fr < 15FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,107.79995767801626,one node
30th < 2040,EU < FR < fr < 16FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,2100.798529180451,one node
30th < 2040,EU < FR < fr < 17FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,99.28443241331125,one node
30th < 2040,EU < FR < fr < 18FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,109.61154161051199,one node
30th < 2040,EU < FR < fr < 19FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1498.03951044282,one node
30th < 2040,EU < FR < fr < 20FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,187.62677921697633,one node
30th < 2040,EU < FR < fr < 21FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,894.9022648699095,one node
30th < 2040,EU < FR < fr < 22FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,43.90823965509639,one node
30th < 2040,EU < FR < fr < 23FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,5202.757403556571,one node
30th < 2040,EU < FR < fr < 24FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,59.0953150483056,one node
30th < 2040,EU < FR < fr < 25FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,284.1333512301261,one node
30th < 2040,EU < FR < fr < 26FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1647.1285482842468,one node
30th < 2040,EU < FR < fr < 27FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,127.50531222693829,one node
30th < 2040,EU < FR < fr_co < 99FR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.0040645305388761635,one node
30th < 2040,EU < GR < gr < 68GR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,52.65760075365621,one node
30th < 2040,EU < GR < gr < 69GR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,303.4627362874331,one node
30th < 2040,EU < HR < hr < 62HR,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.01360428175202486,one node
30th < 2040,EU < HU < hu < 58HU,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.006248047370792172,one node
30th < 2040,EU < IE < ie < 96IE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,688.5891048933385,one node
30th < 2040,EU < IT < it_cn < 53IT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,369.2270747804794,one node
30th < 2040,EU < IT < it_cs < 54IT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,2583.9156976835193,one node
30th < 2040,EU < IT < it_n < 52IT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,4281.506870444922,one node
30th < 2040,EU < IT < it_s < 55IT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,935.0270313996981,one node
30th < 2040,EU < IT < it_sar < 98IT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,65.46929850083896,one node
30th < 2040,EU < IT < it_sic < 56IT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,870.1274992971769,one node
30th < 2040,EU < LT < lt < 77LT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,316.26853017290773,one node
30th < 2040,EU < LU < lu < 29LU,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,124.98582391571244,one node
30th < 2040,EU < LV < lv < 78LV,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.018588463542812395,one node
30th < 2040,EU < NL < nl < 30NL,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,2088.525834147428,one node
30th < 2040,EU < PL < pl < 41PL,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,61.02985424496728,one node
30th < 2040,EU < PL < pl < 42PL,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.20336021372588378,one node
30th < 2040,EU < PL < pl < 43PL,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,62.875675841685,one node
30th < 2040,EU < PL < pl < 44PL,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,58.028335227854896,one node
30th < 2040,EU < PL < pl < 45PL,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,58.64821557328256,one node
30th < 2040,EU < PT < pt < 12PT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,49.946915917102324,one node
30th < 2040,EU < PT < pt < 13PT,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,47.79069889212919,one node
30th < 2040,EU < RO < ro < 59RO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.006708889962851536,one node
30th < 2040,EU < RO < ro < 60RO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.006695715919498037,one node
30th < 2040,EU < RO < ro < 61RO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.006695944698940211,one node
30th < 2040,EU < SE < se_1 < 86SE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.006037338799427742,one node
30th < 2040,EU < SE < se_2 < 87SE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.009395431894135973,one node
30th < 2040,EU < SE < se_3 < 88SE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1092.272939486736,one node
30th < 2040,EU < SE < se_4 < 89SE,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,133.91834580007213,one node
30th < 2040,EU < SI < si < 57SI,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,168.94819838363287,one node
30th < 2040,EU < SK < sk < 46SK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,141.33774391136626,one node
30th < 2040,nonEU < AL < al < 70AL,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.006802558294594423,one node
30th < 2040,nonEU < BA < ba < 63BA,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.006713503894402618,one node
30th < 2040,nonEU < CH < ch < 47CH,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,945.965259860636,one node
30th < 2040,nonEU < CH < ch < 48CH,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,90.2711234461982,one node
30th < 2040,nonEU < ME < me < 64ME,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.0040088618311414324,one node
30th < 2040,nonEU < MK < mk < 67MK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.006747980221598977,one node
30th < 2040,nonEU < NO < no_m < 83NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.003995785611305644,one node
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.005649638574212547,one node
30th < 2040,nonEU < NO < no_n < 85NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.004101425500873928,one node
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.02430811013452517,one node
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.020599126410503273,one node
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.021208617602623325,one node
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,127.14812808047992,one node
30th < 2040,nonEU < RS < rs < 65RS,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,0.006090430740802348,one node
30th < 2040,nonEU < UK < ni < 95UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,161.11400725841088,one node
30th < 2040,nonEU < UK < uk < 90UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,4547.202408995791,one node
30th < 2040,nonEU < UK < uk < 91UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1126.0963837205857,one node
30th < 2040,nonEU < UK < uk < 92UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,5283.388274656558,one node
30th < 2040,nonEU < UK < uk < 93UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,1637.0311488010539,one node
30th < 2040,nonEU < UK < uk < 94UK,networkHeat < heatStorage < pitThermalStorage,none,1,capaStSize,980.5646852222711,one node
30th < 2040,EU < AT < at < 49AT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,59.12854650150365,one node
30th < 2040,EU < AT < at < 50AT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,21.669593670353045,one node
30th < 2040,EU < AT < at < 51AT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,87.8254552710154,one node
30th < 2040,EU < BE < be < 28BE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1526.6724179522116,one node
30th < 2040,EU < BG < bg < 66BG,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,225.47639850525957,one node
30th < 2040,EU < CZ < cz < 39CZ,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,243.6053124957109,one node
30th < 2040,EU < CZ < cz < 40CZ,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.10248682867075329,one node
30th < 2040,EU < DE < de < 31DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1458.280037657949,one node
30th < 2040,EU < DE < de < 32DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1107.066411530752,one node
30th < 2040,EU < DE < de < 33DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,3037.9834619177864,one node
30th < 2040,EU < DE < de < 34DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,479.5954442957836,one node
30th < 2040,EU < DE < de < 35DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1562.8646958468153,one node
30th < 2040,EU < DE < de < 36DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1376.1299473495683,one node
30th < 2040,EU < DE < de < 37DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1293.6351341950294,one node
30th < 2040,EU < DK < dk_e < 72DK,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,483.14976935806493,one node
30th < 2040,EU < DK < dk_w < 38DK,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,16.14235831676652,one node
30th < 2040,EU < EE < ee < 73EE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,303.3593323552666,one node
30th < 2040,EU < ES < es < 01ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,6.76742308357341,one node
30th < 2040,EU < ES < es < 02ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,10.4308283736164,one node
30th < 2040,EU < ES < es < 03ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,2.664438911173004,one node
30th < 2040,EU < ES < es < 04ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,26.655509432751717,one node
30th < 2040,EU < ES < es < 05ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,52.647929884363045,one node
30th < 2040,EU < ES < es < 06ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,67.81658654626428,one node
30th < 2040,EU < ES < es < 07ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,153.60929833345355,one node
30th < 2040,EU < ES < es < 08ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,8.953401552766993,one node
30th < 2040,EU < ES < es < 09ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,81.41039259192408,one node
30th < 2040,EU < ES < es < 10ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,52.260920747296694,one node
30th < 2040,EU < ES < es < 11ES,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,191.85936134188992,one node
30th < 2040,EU < FI < fi < 74FI,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.015485620517286778,one node
30th < 2040,EU < FI < fi < 75FI,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,209.7151812668899,one node
30th < 2040,EU < FR < fr < 14FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1162.0835909213938,one node
30th < 2040,EU < FR < fr < 15FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,107.79995767801626,one node
30th < 2040,EU < FR < fr < 16FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,2100.798529180451,one node
30th < 2040,EU < FR < fr < 17FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,99.28443241331125,one node
30th < 2040,EU < FR < fr < 18FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,109.61154161051199,one node
30th < 2040,EU < FR < fr < 19FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1498.03951044282,one node
30th < 2040,EU < FR < fr < 20FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,187.6267792169763,one node
30th < 2040,EU < FR < fr < 21FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,894.9022648699095,one node
30th < 2040,EU < FR < fr < 22FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,43.90823965509639,one node
30th < 2040,EU < FR < fr < 23FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,5202.757403556571,one node
30th < 2040,EU < FR < fr < 24FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,59.0953150483056,one node
30th < 2040,EU < FR < fr < 25FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,284.1333512301261,one node
30th < 2040,EU < FR < fr < 26FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1647.1285482842468,one node
30th < 2040,EU < FR < fr < 27FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,127.50531222693829,one node
30th < 2040,EU < FR < fr_co < 99FR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.0040645305388761635,one node
30th < 2040,EU < GR < gr < 68GR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,52.65760075365621,one node
30th < 2040,EU < GR < gr < 69GR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,303.4627362874331,one node
30th < 2040,EU < HR < hr < 62HR,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.013604281752024862,one node
30th < 2040,EU < HU < hu < 58HU,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.006248047370792172,one node
30th < 2040,EU < IE < ie < 96IE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,688.5891048933386,one node
30th < 2040,EU < IT < it_cn < 53IT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,369.2270747804795,one node
30th < 2040,EU < IT < it_cs < 54IT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,2583.9156976835193,one node
30th < 2040,EU < IT < it_n < 52IT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,4281.506870444922,one node
30th < 2040,EU < IT < it_s < 55IT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,935.0270313996981,one node
30th < 2040,EU < IT < it_sar < 98IT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,65.46929850083896,one node
30th < 2040,EU < IT < it_sic < 56IT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,870.1274992971769,one node
30th < 2040,EU < LT < lt < 77LT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,316.26853017290773,one node
30th < 2040,EU < LU < lu < 29LU,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,124.98582391571244,one node
30th < 2040,EU < LV < lv < 78LV,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.0185884635428124,one node
30th < 2040,EU < NL < nl < 30NL,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,2088.525834147428,one node
30th < 2040,EU < PL < pl < 41PL,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,61.02985424496729,one node
30th < 2040,EU < PL < pl < 42PL,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.2033602137258838,one node
30th < 2040,EU < PL < pl < 43PL,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,62.875675841685,one node
30th < 2040,EU < PL < pl < 44PL,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,58.028335227854896,one node
30th < 2040,EU < PL < pl < 45PL,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,58.64821557328256,one node
30th < 2040,EU < PT < pt < 12PT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,49.946915917102324,one node
30th < 2040,EU < PT < pt < 13PT,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,47.79069889212919,one node
30th < 2040,EU < RO < ro < 59RO,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.006708889962851537,one node
30th < 2040,EU < RO < ro < 60RO,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.006695715919498037,one node
30th < 2040,EU < RO < ro < 61RO,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.006695944698940211,one node
30th < 2040,EU < SE < se_1 < 86SE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.0060373387994277425,one node
30th < 2040,EU < SE < se_2 < 87SE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.009395431894135973,one node
30th < 2040,EU < SE < se_3 < 88SE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1092.272939486736,one node
30th < 2040,EU < SE < se_4 < 89SE,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,133.91834580007216,one node
30th < 2040,EU < SI < si < 57SI,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,168.94819838363287,one node
30th < 2040,EU < SK < sk < 46SK,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,141.33774391136623,one node
30th < 2040,nonEU < AL < al < 70AL,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.006802558294594423,one node
30th < 2040,nonEU < BA < ba < 63BA,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.006713503894402617,one node
30th < 2040,nonEU < CH < ch < 47CH,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,945.9652598606361,one node
30th < 2040,nonEU < CH < ch < 48CH,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,90.2711234461982,one node
30th < 2040,nonEU < ME < me < 64ME,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.0040088618311414324,one node
30th < 2040,nonEU < MK < mk < 67MK,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.006747980221598976,one node
30th < 2040,nonEU < NO < no_m < 83NO,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.003995785611305643,one node
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.005649638574212547,one node
30th < 2040,nonEU < NO < no_n < 85NO,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.004101425500873928,one node
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.02430811013452517,one node
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.020599126410503273,one node
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.021208617602623322,one node
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,127.14812808047994,one node
30th < 2040,nonEU < RS < rs < 65RS,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,0.006090430740802347,one node
30th < 2040,nonEU < UK < ni < 95UK,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,161.11400725841088,one node
30th < 2040,nonEU < UK < uk < 90UK,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,4547.202408995791,one node
30th < 2040,nonEU < UK < uk < 91UK,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1126.0963837205857,one node
30th < 2040,nonEU < UK < uk < 92UK,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,5283.388274656558,one node
30th < 2040,nonEU < UK < uk < 93UK,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,1637.0311488010539,one node
30th < 2040,nonEU < UK < uk < 94UK,networkHeat < heatStorage < pitThermalStorage,none,1,expStSize,980.564685222271,one node
30th < 2040,EU < AT < at < 49AT,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,0.39419031001002425,one node
30th < 2040,EU < AT < at < 50AT,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,0.14446395780235363,one node
30th < 2040,EU < AT < at < 51AT,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,0.5855030351401026,one node
30th < 2040,EU < BE < be < 28BE,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,10.177816119681411,one node
30th < 2040,EU < BG < bg < 66BG,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,1.5031759900350639,one node
30th < 2040,EU < CZ < cz < 39CZ,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,1.6240354166380724,one node
30th < 2040,EU < CZ < cz < 40CZ,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,0.0006832455244716886,one node
30th < 2040,EU < DE < de < 31DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,9.721866917719659,one node
30th < 2040,EU < DE < de < 32DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,7.380442743538347,one node
30th < 2040,EU < DE < de < 33DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,20.253223079451907,one node
30th < 2040,EU < DE < de < 34DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,3.1973029619718902,one node
30th < 2040,EU < DE < de < 35DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,10.419097972312102,one node
30th < 2040,EU < DE < de < 36DE,networkHeat < heatStorage < pitThermalStorage,none,1,expStOut,9.17419964899712,one node
